following,answers_number,last_answers,description,title
0,"
5
","

Não achei a sua vaquinha

,

você nasceu pelo ** seu desgraçado

,

Kkkk não esquecer que vai ter que banca comida depois

,

Pra hamster?

Aff

","
","
Alguem quer doar no vaquinha online pra mim?
"
0,"
5
","

Pode ser os dentes dela que estão grande demais

,

Kkklllkk

,

2 PONTOS

ESCOLHA A MELHOR RESPOSTA E GANHE 3 PONTOS

☆┌─┐　─┐☆

│▒│ /▒/

│▒│/▒/

│▒ /▒/─┬─┐

│▒│▒|▒│▒│

┌┴─┴─┐-┘─┘

│▒┌──┘▒▒▒│

└┐▒▒▒▒▒▒┌┘

└┐▒▒▒▒┌

,

Aquilo que tornamos capazes de fazer através da aprendizagem, aprendemo-lo fazendo-o: é construindo que nos formamos mestres-de-obra.

Qual seria a sua idade se você não soubesse quantos anos você tem? - Confucio

,

Amar é ter o universo e querer apenas uma pessoa.

Tudo pode desabar, mas o essencial que é Deus sei que nunca me abandonará!

","
","
Minha coelha esta sangrando pela boca e na parede esta com sangue ..poderia me ajudar? Obrigado?
"
0,"
8
","

porque o c,u deles foi feito pra ***** redondo

,

Pq Deus quis

,

Por que comem coisas saudáveis.

,

Por causa da alimentação deles.

,

por que não são quadradinhos

,

Por que você acha que são considerados coelhinhos dos ovos de páscoa? São redondos rs..

,

porque eles adoram *****

,

Porque eles cagam piscando o ...

","
","
Porque o cocô dos coelhos saem redondinhos?
"
0,"
16
","

Deus está morto: mas, considerando o estado em que se encontra a espécie humana, talvez ainda por um milénio existirão grutas em que se mostrará a sua sombra

,

As virtudes morais não são produzidas em nós nem pela natureza nem contra a natureza. A natureza, com certeza, prepara em nós o terreno para a recepção destas virtudes, mas a sua completa formação é produto do hábito.

,

Em geral, nove décimos da nossa felicidade baseiam-se exclusivamente na saúde. Com ela, tudo se transforma em fonte de prazer.

,

O homem erudito é um descobridor de fatos que já existem - mas o homem sábio é um criador de valores que não existem e que ele faz existir.

,

A todo instante a existência principia; em torno de cada aqui, gira a esfera do acolá. O centro está em toda parte. Tortuosa é a senda da eternidade.

,

A sabedoria não cria o gênio, mas oferece-lhe, por vezes, oportunidade para se revelar.

,

Deus, obrigado por ter me acordado nesse novo dia. Que hoje tudo dê certo. Amém

,

Não espere ter problemas para buscar a Deus, busque-o o tempo todo

,

O que sabemos, saber que o sabemos. Aquilo que não sabemos, saber que não o sabemos: eis o verdadeiro saber.

,

Aquilo que tornamos capazes de fazer através da aprendizagem, aprendemo-lo fazendo-o: é construindo que nos formamos mestres-de-obra.

","
(Pesquisa de Mercado)
","
Site de vendas de projetos elétricos a partir de planta na extensão .DWG fornecida?
"
0,"
11
","

Normal

,

Muito bonito

,

Mesmo sendo assim pobre e pecador Deus me ama!

Os problemas significativos que enfrentamos não podem ser resolvidos no mesmo nível de pensamento em que estávamos quando os criámos

,

A necessidade emergente propicia uma coligação orgânica interdisciplinar para uma práxis de trabalho de grupo, sem prejudicar o atual nível das contribuições, substanciando e vitalizando, como sua premissa indispensável e condicionante, a adoção de uma metodologia diferenciada.

Todos caem, mas, apenas os fracos continuam no chão.

,

Feio

,

você não é feio e nem taao bonito.

mas te daria um 8

,

Esquisito

,

Um jovem normal.

,

Normal.

,

Nem feio nem bonito

","
","
Sou bonito ? Sou feio ? Deem notas e sugestoes para corte de cabelo se nao gostsrem assim kkk?
"
0,"
5
","

porque a ração contém muito sódio

,

pelo habito de ingerir pouca agua , tendencia genetica e uso de raçoes de ma qualidade.

,

Quero

,

Independente dos fatores ambientais essa teoria é boa:

http://www.teses.usp.br/teses/disponivei...


,

Eu sou gato e n desenvolvo doença :v

","
","
Por que os gatos desenvolvem mais doença renal crônica quando comparados a outras espécies?
"
0,"
7
","

deixe brincar mas nada de voltinhas e acesso a locais de maior risco, tais como escalar arvores do jardim,telhados etc.E deixe com roupinha, mesmo que seja feita em casa. Isso ajuda a limitar as atividades dela

,

Sem problema,o que importa é ela estar bem,desde que ela esteja com a roupa cirurgica os pontos não vão soltar,a minha mesmo não ficou queta nem no primeiro dia rsrs e está bem até hoje.

,

Quero

,

Seria bom manter a calma por pelo menos 6 dias...

Coloca a roupa cirúrgica ou uma faixa.

,

Sim, pode abrir um ponto, ela tem que ficar mais quietinha

,

nao se bem feito

,

( ͡° ͜ʖ ͡°) nossa tadinha, não sei.

","
","
Castrei minha gata na terça-feira porém ela está pulando e brincando já! Os pontos são fáceis de abrir nessas circunstâncias?
"
0,"
4
","

Se não for por conta do calor e vc conhece bem seu bichano...

Médico rapidinho.

,

Está doente

Ou esperando filhote

Leve ao médico

,

Ejr

","
Ontem de manhã quando acordei pra trabalhar, minha gata também acordou, ela estava bem e ficou brincando pela casa toda, daí fui trabalhar e quando voltei ela tava dormindo, daí passou um tempo, fui pegar ela pra acariciar, ela roinou e tava bem molinha o que não é normal, porque sempre quando pego ela nos braços ela já fica brincando e mordendo minhas mãos, daí ela ficou dormindo nos dormindo nos meus braços e ela tava quente, como se estivesse com febre e também estava se tremendo um pouco, daí já fiquei preocupado com ela, ela passou o dia todo sem comer nada.. No outro dia, que é hoje (18/12), ela passou o dia dormindo, não comeu nada, não bebeu nada, só ficava dormindo... Ela deu um espirro hoje.. Estou ficando preocupado, o que pode ser? Alguma gripe ou algo mais sério?
","
Minha gata está quieta, dormindo o dia todo e não quer comer. O que pode ser?
"
0,"
5
","

Não, isso é algo que faz mal para o animal, muito mal.

,

Me poupe, se poupe, nos poupe, obrigada, de nada

,

Nunca dei leite com açúcar e tem 3 anos que meu gato caga kkkkkkk

,

Não
sei.
Cachorro pode tomar água gelada?

,

Nao

","
","
É verdade que para o gato fazer cocô tem que dar leite com açúcar?
"
0,"
4
","

Parece argentino

,

Não


Nem de cara nem de cor

,

Parece BOIviano

","
","
O galera, eu pareço boliviano?
"
0,"
10
","

Denuncie ele

,

policia

,

O único jeito de um Fulano desses amenizar é com Processo Jurídico, pois quem é canalha apanha mas faz de novo...

,

Mate o seu vizinho da maneira mais dolorosa e lenta possível para ele aprender.

,

poe telas nas janelas e nao deixa nenhuma rota de fuga pro gatinho. E denuncia essa praga sim, faz ele pagar os gastos com veterinario...

,

Denunciar por maus tratos a animais. Sorte.

,

Nem sei

,

Corta a mão dele!

,

Quero

","
Meu vizinho estava batendo no meu gato, quando eu vi comecei a berrar, o meu gato fugiu e agora está no veterinario. Eu tenho 12 anos, eu tenho mt mão pesada. Ficou uma marca nele, os outros vizinhos viram e repreenderam ele. Agora meu gato não sai mais de casa, e eu quero fazer algo para ele nunca mais encostar
em nenhum animal, alguma dica?
","
Eu fiz certo?
"
0,"
9
","

Já levei vários arranhões de gato e nunca me aconteceu nada. Lave com água e sabão (vai arder) e passe álcool.

Caso nos próximos dias eles fiquem vermelhos e quentes, aí você procura um médico.

,

é gata de rua? se for procure um médico... Se não for tudo bem, so limpar com álcool..

,

Vale observar sintomas de raiva... caso apresente algum, ir ao médico. Quanto aos ferimentos, lavar com água e sabão, e se possivel passar pomada neomicina. Se estiver com aparencia avermelhada, e quente, febril, é sinal de infeccão.

,

Desde que a ferida esteja limpa basta vc saber se sua vacina antitetânica está em dia, passa no Posto de Saúde.

,

Lave muito bem, eu acho que se for grave e fundo deveria ir ao posto de saúde.

,

Em caso de mordida de cachorro ou gato, o Ministério da Saúde recomenda que as pessoas procurem logo um posto de saúde para tomar a vacina contra a raiva. São aplicadas até cinco doses, dependendo do caso.

,

Vacina!!

,

Vai morrer de raiva

,

Dava um chute nessa gata, saia voando

","
Socorro fui arranhado muito feio por uma gata e não sei oque fazer
","
Arranhão feio de gata!!!?
"
0,"
4
","

Gato que passa o dia fora, pode pegar doenças de outros gatos, ser machucado ou até mesmo envenenado. Por isso eu sou contra essas pessoas que são partidárias da ideia de que lugar de gato é na rua, essas pessoas são irresponsáveis e deveriam ser proibidas de ter gatos.

,

Alguém deve ter batido nele, cuide do gato para ele não sair mais, descubra quem fez isso e se vingue.

,

Remédio
moxilina animal é
ótimo
para tirar a dor do felino, mais pelo horário não
deve ter uma clínica
aberta, recomendo
fazer um soro a base de água
e sal

,

O meu também está assim deve ser o calor

","
Ele passou o dia fora ontem, apareceu só hoje a tarde.desde então não comeu nada, apenas bebe muita água e não se mexe, chamamos ele é ele nem responde. Apertando ele de leve, notamos que sente dor, ha alguns machucados perto da cabeca e só. Estou muito preocupada,
amanhã vou levar no veterinário, mas gostaria de alguma dica de como proceder essa noite, já damos leite pra ele ficar um pouco menos fraco...
","
Meu gato não come e nem se mexe, só bebê água?
"
0,"
4
","

Sem Médico não vai!

procura por 'hospital veterinário 24 horas'

,

Procure algum veterinário 24hrs em sua cidade, todo lugar tem isso.


Aqueça ele, pois ele pode estar com hipotermia.

,

Mata ele

","
","
Meu gato está morrendo?
"
0,"
6
","

Pode ser

,

Deve ter sido, procura um veterinário pra ele.

,

Eu acho que e mais provavel que alguem bateu nele ou um animar deu uma mordida

,

Se pa

,

Pergunta pra ele

","
","
Apareceu um gatinho em casa, mancando ele deve ter 2 anos no maximo, sera que foi atropelado?
"
0,"
8
","

joga pra ele uma corda e fala pra ele agarra...

,

Chama o bombeiro mas se não der tempo filme a morte do gato e poste aqui

,

Liga pros bombeiros, ou seja vc mesmo o bombeiro.

,

Chamar os bombeiros é a melhor opção.Eles já têm experiência nessa área de trabalho.Assim que o gato for resgatado,leve-o a um veterinário pra ver se ele teve ferimentos ou lesões

,

Chame os bombeiros ou a delegacia de meio ambiente, se a sua cidade tiver.

,

Wheu3u

,

Chama o superhomem

,

Chame os bombeiros

","
","
Tem um gatinho preso aqui no prédio comercial ao lado, o primeiro andar é bem alto e o gatin não tem como descer pq n tem apoio, oq eu faço?
"
0,"
8
","

Acho que os gatos tem medo de água gelada. Tenho um gato que parece nunca sentir calor, tá sempre no sol até quando o dia tá quente. Eles devem detestar água gelada por isso

,

Acho que eles tem mais medo de pepino.

,

Tbm queria saber

,

nao sei

,

Se joga em rio sem usar uma boia, e descobrirá...

,

Y

,

bonsonaro 2018

,

Não sabem nadar

","
","
Por que os gatos tem tanto medo de água?
"
"
1
","
8
","

Saem para fazer um xixizinho e voltam, é normal nos felinos.

,

normal mas nao deixe.Coloque telas nas suas portas e janelas. Gato que da voltinha acaba morrendo antes da hora.As vezes de forma bem cruel.

Seu gato pode ser confiavel mas as pessoas no sao.Proteja seu animalzinho

,

Se ele foi acostumado a ir para a rua, dificilmente vai perder o habito... ainda sendo castrado.

,

Yes

,

sim

,

Sim.

,

Se ele já saía antes de ser castrato, ele já acostumou.

","
","
Normal gato castrado querer sair pra rua ?
"
0,"
10
","

Esse aqui:

,

Seus gatos estão sendo envenenados pelos vizinhos, porque você os deixa soltos.

,

Fora da Cidade é super comum ter raposas e lobo guará, adoram comer aves também

,

Deve ser pq eles morrem de fome nas suas mãos

,

Qual o bicho, que você quer ver?

,

OI TUDO VBEM?


NOSSA QUE PENA.......VC PRECISA VER O QUE ELES ESTAO COMENDO E SE SAEM PRA PASSEAR SOZINHOS... É PERIOGO


VEJA SE HÁ UMA PROLIFERAÇÃO DE BACTÉRIAS ONDE FICA GUARDADA O ALIMENTO, ONDE ELES DORMEM E ONDE ELES COSTUMAM ANDAR.

,

Minhocas

,

Acho que é um chupa-cabra.

,

um dinossauro

,

Girafa

","
Eu tinha 6 gatos ,dois eu dei , dois morreu vai fazer uns 15 dias
e 1 morreu hoje e 1 ainda ta vivo
, e nunca consigo ver que bicho e esse .
","
Oi gente vcs sabem que tipo de bicho come gatos ?
"
0,"
4
","

Se for a menos de 3 meses, ainda tem hormônio no corpo dele. Se faz mais tempo,é costume mesmo. Lava tudo, recolhe um tempo.

,

Isso é normal deixa o bochinho ser feliz, você já castrou o coitado que não vai poder meter mais, agora esta querendo limitar as fantasia do bichinho.


Atenciosamente

Maria - Mais Jobs

,

Mesmo sendo castrado eles sentem ""tesão"" ainda.eu cachorro é castrado e continua a pegar a cadela. Eles só não reproduz.

,

Não adianta desarmar um guerreiro, ele sempre vai lutar, mesmo sem arma...



É o veneno da lata!

","
Meu gato foi castrado a um tempo, mas ele continua fazendo coisas obscenas, sobe em cima do ursinho e começa a morder ele como se fosse uma fêmea, na coberta também ... alguém tem resposta?
","
Meu gatinho?
"
"
1
","
10
","

Castra seu gato e põe tela pra ele não sair.

,

Não deixa ele sair.


E pegue uma fêmea pra ele, ou macho mesmo pra fazer companhia.

,

Mds kkkkk é só não deixar seu gato sair -.-

Eu tbm tenho um gatinho já foi ao veterinário pq voltou machucado da rua, daí a veterinária disse que ele não pode mais sair...

,

Escute aqui, nem conheço você é já veio me humilhando e ofendendo ao comentar na seguinte pergunta de minha autoria:

https://br.answers.yahoo.com/question/in...

!


Que coisa isso: se não gosta de mim, procure seus amigos para poder interagir e se entrosar!

,

Vida da gay é difícil...

,

Castra. E acho que isso não é sexualidade mas sim uma forma de dominação, provavelmente ele é um fracote.

,

Compre um cachorro, cachorros não pulam grades.

,

qqqq

,

Gatos são assim mesmo

","
Meu gato vem aparecendo com o pescoço todo esfolado, todo faltando pelo na parte, e cada dia vem mais machucado(Agora está com a pele rasgada e sangrando).
","
Gente os Gatos da rua estão Machucando meu Gato o que fazer?
"
"
2
","
13
","

★Lion,Lord,Lilo,★

★Angelo,Nick,mofado★

,

Nanuk

,

William, Harry, Louis, George, Charles....

,

Christian Grey 🐈

,

Momo ou melância

,

Ane ou july.

,

Alumínio, Grey,Fumaça, Pearl...

,

Joey

,

Grey cinza em inglês.

,

Nico

","
","
Nomes para colocar no meu gatinho cinza?
"
0,"
9
","

cinzudo =P

,

THEODORO

,

bombril kkk

,

Prata

,

Fred, Sam, Lyon (se diz Láion),

,

Hitler

,

Whisky

,

Sei la de Bossta de gato

,

fuba

","
","
Gente quero um nome pra um gatinho cinza mas nome lindos?
"
0,"
6
","


https://www.youtube.com/watch?v=LrcEpC6Q...


difícil saber mas n seria algo estranho, em muitos países isso é normal

,

2 PONTOS

ESCOLHA A MELHOR RESPOSTA E GANHE 3 PONTOS

☆┌─┐　─┐☆

│▒│ /▒/

│▒│/▒/

│▒ /▒/─┬─┐

│▒│▒|▒│▒│

┌┴─┴─┐-┘─┘

│▒┌──┘▒▒▒│

└┐▒▒▒▒▒▒┌┘

└┐▒▒▒▒┌

,

Sim

,

Não

,

eu acho que não

","
Não lembro agr qual vou o episodio
","
Em um episodio o Chaves come um peixe de um aquario, ele comeu de verdade?
"
0,"
4
","

olhe o PH
da água e mantenha sempre limpo.

,

Elimine o que não te ajuda a evoluir. Fica a dica.

Se o mundo tentar me derrubar, a minha fé em Deus me fará voar.

,

Ore a Deus porque somente Ele compreende o que se passa no seu coração.

A humildade é a única base sólida de todas as virtudes - Confúcio

","
como acidificar a agua do aquario naturalmente ?
","
Como acidificar a agua do aquario ?
"
0,"
9
","

Vc quer que ele faça o que? Que ele faça flexões e que jogue no ps4 online? É um peixe. Não tem muito o que fazer.

,

Ele é um peixe!Você que é um ***** que não tem nada para fazer e fica cuidando da vida do seu PEIXE!

,

e por que vc quer um peixe?se quer emoção pega um leão com fome e fica do lado

,

Pensando em investir em voçê!? que tal uma profissão q mais cresce e traz renda no Brasil?

Acesse o Link:http://bit.ly/Cursoderetrospectiva

,

seu peixe é parecido com vc, que come, dorme, vai para a escola e entra no yahoo

,

triste

,

QUE DIVERTIDO

,

Então ele é que nem eu?

,

frita ele

","
","
Meu peixe beta é um b0stha ele só come e dorme?
"
0,"
10
","

Acho q sim.... pq esse bicho as vezes assusta e fica sismado com algo q não tem absolutamente nada....
Se pegar o gato e jogar ele perto, o bicho até pula... KKKK...achoq cahorro é quem ver espirito... pq late o tempo todo....

,

Claro que não

,

você deve estar confundindo as coisas. Quero dizer, se você achar que um gato está agindo estranho à noite deve ser algo normal. Os gatos gostam de dormir boa parte do dia e à noite ficam ativos. Quando eu não sabia disso pensava que meu gatinho estava enlouquecendo querendo atacar tudo e todos, mas isso é porque eu só tinha tido experiência com cães e não gatos. Os gatos gostam de brincar fingindo ser predadores, parecem tigrinhos quando brincam; talvez você esteja se confundindo porque eu acredito que apenas humanos possam ver essas coisas

,

Só sei que os humanos tem a capacidade de ver demonios, se não acredita é só entrar no Congresso Nacional

,

Acabei de perguntar para o meu, ele disse q eh mentira

,

eu acho que não

,

Sim, e eu vou tranza hoje a noite.

,

Não sei, pergunte a um gato.

,

Você realmente acha que alguém pode te informar isso?

","
","
Alguém pode me informar se e verdade que gatos podem ver espíritos?
"
0,"
4
","

Neste caso, compre um aquário de dez litros, um filtro hang-on, um termostato, ração Sera ou Tetra ou JBL, não use pedrinhas coloridas (use cascalho natural) e controle o Ph.

Com tudo certinho e de boa qualidade, deve gastar em torno de 250,00.

O peixe, vai depender da variedade escolhida. Existem Bettas de linhagem que custam mais de 200,00.

Existe um parente do Betta, chamado Macrostoma, que é muito bonito, e muito caro.

,

O aquário:

https://www.petz.com.br/produto/aquario-de-vidro-retangular-teruo-yamamoto-para-peixes-74394


O filtro:

https://produto.mercadolivre.com.br/MLB-865139310-filtro-externo-atman-hf-100-aqua-one-100-hang-on-110v-_JM


Termostato:

https://produto.mercadolivre.com.br/MLB-684666569-termostato-aquecedor-hopar-25w-50w-75w-para-aquarios-_JM


Luminária:

https://produto.mercadolivre.com.br/MLB-930083633-luminaria-led-para-aquario-pequeno-bivolt-_JM


Anti-cloro:

https://www.petz.com.br/produto/condicionador-tetra-aqua-safe-91022


Sifão:

https://produto.mercadolivre.com.br/MLB-872196250-sifo-sifonador-p-limpeza-de-aquarioslagostanques-mega-a-_JM


Pedregulho de rio: R$ 8,00

Plantas(elódea, valisnéria, rabo-de-raposa) maço: R$ 4,00

Betta: R$ 6,00 ~ R$200,00

,

Lucre Bitcoins (1BTC=R$26.000,00) teste grátis, acesse

http://bit.ly/negociebitcoin


,

.

","
Quero comprar um peixe betta e preciso saber quanto vou gastar. Quero saber quanto custa o peixe, o aquário, os enfeites e se precisa de filtro e termostato (eu moro no sul e no inverno faz muito frio, o peixe pode morrer?). Obrigada!
","
Peixe betta?
"
0,"
9
","

Andam e nadam.

,

Acho que os dois.

,

Elas nadam.

,

NADAM, ANDAM E PRA VC, CÁGAM!

,

os dois

,

Eu vi alguns vídeos e de acorco com o que vi parece que os dois. Elas tanto andam quanto nadam.
:)

,

Elas voam

,

Nadam

","
","
Lagostas andam ou nadam?
"
0,"
7
","

Eu não sei .

,

Pegando a alface e jogando no aquário.

,

A amizade perfeita não pode existir senão entre os bons.

Com um coração a muito partido, e sei que sabes. Meu pranto é teu, Minha lastima é tua, Mesmo eu, sem direito a posse tua, sabendo hoje, que feliz estás, Meu coração cheio de magoas escancara irradia: Satisfação. Raiva. Inveja e um péssimo sorriso.

,

Não é a dúvida, mas a certeza, que torna louco.

Há três métodos para ganhar sabedoria: primeiro, por reflexão, que é o mais nobre. Segundo, por imitação, que é o mais fácil. E terceiro, por experiência, que é o mais amargo.

,

2 PONTOS

ESCOLHA A MELHOR RESPOSTA E GANHE 3 PONTOS

☆┌─┐　─┐☆

│▒│ /▒/

│▒│/▒/

│▒ /▒/─┬─┐

│▒│▒|▒│▒│

┌┴─┴─┐-┘─┘

│▒┌──┘▒▒▒│

└┐▒▒▒▒▒▒┌┘

└┐▒▒▒▒┌

,

pesquisa no google

","
Tenho que moer o alface? Cortar em pedacinhos? Qual a quantidade?
","
Como dar alface ao peixe kinguio?
"
0,"
14
","

Flypper

,

O nome do meu era Betinho (era um peixe beta) kkk... Mas pode ser Nemo, Dori, enfim...

,

almirante marujo

,

********

,

lupi

,

Paulistinha, beta, japonês, espada sangue, gup, carpa etc...

,

Bom dia Mara! Tudo bem?


Neste link você pode encontrar dicas de nomes para seus peixes → http://animais.culturamix.com/curiosidades/nomes-para-peixes


Podemos promover qualidade de vida aos nosso peixes se seguirmos dicas importantes muitas vezes não levadas a sério.

Se você possui um Betta, dê uma conferida neste guia de criação → https://go.hotmart.com/T6895831N


Espero ter ajudado!

,

Sushi e Sashimi

,

Eu sei cerca de 1000 nomes, entre marinhos e dulcícolas.

,

Nemo

","
","
Alguém aí sabe alguns nomes para peixinhos de aquário ?
"
0,"
6
","

Olá!


- Paula estou muito sentido com sua perda, que fique em paz Betta. (Triste o caso)


~Boa Sorte! ^^

,

Esses peixes morrem muito rápido e fácil! n vale a pena comprar-los

,

B

,

.

,

Agora só
invocando o espírito dele em um terreiro para perguntar pq ele se suicidou. Meus sentimentos.

","
Meu peixe beta morreu. Ele comia uma ração que ele se alimentou dessa ração por muito tempo, aí houve um tempo que ele não quis mais essa ração, aí fui ao aviário e comprei outra, ele comeu essa outra normalmente por vários dias, aí de repente ele parou de comer essa outra, eu ja tinha trocado de ração uma vez e não queria trocar de novo até porque não tinha outro aviário perto da minha casa, e o mais próximo só vendia dois tipos que eu já havia dado. então ele parou de comer, e morreu... deve ter morrido por falta de alimento, mas quero saber o porquê desse
'' suicídio ''
","
Por que meu peixe betta morreu?
"
0,"
4
","

Nada é bastante para quem considera pouco o suficiente.

Existem coisas que são tão claras que não as percebemos. Certa vez um homem ignorante saiu com uma tocha na mão procurando fogo. Se ele soubesse o que era o fogo teria cozinhado seu arroz bem mais cedo.

,

Uma mulher bonita não é aquela de quem se elogiam as pernas ou os braços, mas aquela cuja inteira aparência é de tal beleza que não deixa possibilidades para admirar as partes isoladas.

O valor do homem é determinado, em primeira linha, pelo grau e pelo sentido em que se libertou do seu ego.

,

É normal.

,

pq ele é gay ;-;

","
Tenho um Kinguio cálico, ele tem várias manchinhas pretas no corpo, só que todas as vezes que anoitece elas somem e ele fica todo laranja. O que pode estar acontecendo? Isso é normal?
","
Porque as manchinhas pretas de meu peixe kinguio somem toda vez que anoitece?
"
0,"
7
","

nas nuvens.

,

Na fábrica de água destilada.

,

NO MUNICÍPIO DE ÁGUAS DE LINDÓIA. A ÁGUA DE LÁ CURA E OPERA MILAGRES!

,

https://rbr.com.br/as-10-aguas-mais-cristalinas-do-brasil/

https://www.guiadasemana.com.br/viagens-nacionais/galeria/praias-no-brasil-com-agua-tao-azul-que-mais-parecem-o-caribe

,

nun sei

,

Alter do chão

","
","
Onde fica a água mais limpa do Brasil?
"
0,"
8
","

.

,

Elimine o que não te ajuda a evoluir. Fica a dica.

Obrigado Deus por não fazer as minhas vontades e sim atender as minhas necessidades.

,

Não tem jeito.

A Lei da Gravidade é incontornável.

,

Pode usar um carneiro hidráulico.

,

Impossível.


Algo de que gosto muito é de roda dágua. Mas não deixa de ser um tipo de motor, e de usar energia - a energia da queda dágua.

http://capitaldocampo.com.br/wp-content/uploads/2011/10/2698299.jpg

,

A imaginação é mais importante que o conhecimento. Einstein

A condição de um homem superior é tripla; virtuoso, ele está livre das ansiedades; sábio, ele está livre das perplexidades; corajoso, ele está livre do medo.

,

Suba o tanque e faca tipo caixa daagua .O curso Os Pilares do Canto é um curso online de técnica vocal com base na fisiologia da voz para formação de Cantores Profissionais e Professores de Canto. Serão 12 Módulos de conteúdo, cada módulo será liberado semanalmente com acompanhamento para dúvidas e explicações, tanto teóricas quanto práticas. Conteúdo programático: Respiração, Fisiologia Vocal, Apoio, Controle de Pressão Supraglótica, Ajustes Vocais: Falsete, Whisper Voice, Gregorian Voice, Belting, Clamp/Curbing e Voz Mista (Speech Level Singing), Acabamentos: Vibrato, Melisma, Yodel, Appoggiatura, Floreio, Escalas: Maiores, Menores, Hamônica, Pentatônica e Blues, Drive: Creaky Voice, Grit, Scream, Rattle, Growl, Grunt, Harmonia Vocal, Postura de Palco, Técnica de Microfone e Equalização, Produção de Show ao Vivo e Interação com Público, Aulas com Fonoaudióloga, Coaching Artístico e Financeiro. acessa o link

https://go.hotmart.com/F6459145Y


","
","
Como fazer para a água sair do fundo de um tanque como esse e subir para um filtro, sem o uso de energia e motor?
"
0,"
6
","

Kkkkkkkkkkkkkkkkk

,

Instalar aquele aparelho que solta bolhas melhoraria a vida do peixe. 👍🏻

,

Não há o que temer, Não tem inveja, olho grande, não tem nada que possa prejudicar aquele que fez um pacto com Deus.

O maior castigo para o mentiroso é não ser acreditado, nem quando fala a verdade.

,

O caminho dos rios para o oceano não é tão rápido quanto o do homem ao erro.

Eduquem as crianças e não será necessário castigar os homens.

,

Nado irregular pode ser Ph inapropriado para a espécie ou intoxicação por amônia.

Faça teste de Ph e de amônia tóxica.

Também pode ser doença bacteriana. Se for isso, não tem jeito.

,

G

","
","
Um dos meus peixes está um pouco torto e só consegue nadar para baixo. Partiu alguma coisa?
"
0,"
4
","

primeiro, você iniciou errado,o período minimo de ciclagem,mesmo com a ampola é de 15 a 20 dias,
sugiro que vc coloque seus peixes em um aquário de um amigo,ou
compre outra ampola de biologia.

,

Transbordando a presença e a unção de Deus

Não se desespere, pois no momento certo Deus volta a colocar tudo no lugar.

,

As ideias da razão pura jamais podem ser em si mesmas dialéticas, mas tem que ser o seu simples abuso que faz com que delas surja uma aparência enganosa

Já cai muitas vezes, mas Deus sempre me ajudou a levantar e de cada vez me abençoou com mais força!

,

Os dois filtros que você tem são ineficientes.

Sem uma filtragem realmente eficiente, você terá problemas sempre.

Remedinhos e
paliativos não resolvem.

","
Alguém poderia me ajudar, estou no 8 dia de ciclagem, e no 4 dia coloquei Peixes no meu aquario. Atualmente tenho 5 kinguios pequenos, em um aquario de 90 litros. Tenho um Hang on HF 240 Maxxi e uma bomba-filtro submerso 1000A da Jad. Coloquei uma ampola de biologia no 3 dia, antes de colocar o Peixes. Até então estava tudo indo bem, apenas a amônia que estava 1 mmp. Os peixes estavam bem e Ainda estão. Ontem cheguei em casa a água estava muito turva e a amônia 1 mmp, fiquei louco e fiz uma TPA, a água melhorou mais não ficou limpa. E eu fiz um teste de amônia e não tinha baixado. O que eu faço ? Meus peixes não morreram pois eu eu usei prime pra fazer a troca parcial. Estou louco é muito preocupado com eles.
","
Ciclagem do aquario mal feita. Socorro!?
"
0,"
6
","

Super, quando penso em mim mesmo, também fica ''faltando'' algumas coisas, é que não temos o nosso rosto em nosso campo de visão o tempo todo, só nos vemos com um espelho, em comparação o tempo que já olhamos para um espelho durante toda nossa vida até aqui, é quase insignificante com oque já olhamos por ai em todo os lugares, e armazenamos em nossas memórias, por isso quando pensamos em nós mesmos, ficamos á falhar. Porém fique tranquila, isso é natural, já até vi uma pesquisa á respeito. Abraços.

,

pode ser normal... principalmente se vc não se olha muito no espelho..

,

Como assim

,

Não, não é legal!

,

Kkkk anormal

,

legal né,?

","
Isso é minha mente!
","
Minha mente não reproduz imagens de mim mesma, reproduz de tudo! Menos minha, isso é normal?
"
"
1
","
5
","

Ele viu que a dona dele era uma merd@ loka e preferiu o suicídio. Kkkk

,

Não tem como saber.

Por isso, use sempre rações made in Germany (Tetra, Sera ou JBL)

,

Foi a desilusão de não ter uma fêmea que ele amasse de verdade.


isso é comum de acontecer com animais.

,

.

,

Suicídio.

","
","
POR QUE MEU PEIXE BETA MORREU? ele parou de comer por espontanea vontade, ficou uns dias sem comer e depois morreu o que foi isso?
"
0,"
6
","

Por que cäralho então pegou o peixe?

Se não sabe cuidar, devolve..Mesmo que soubesse, quem te dá o direito de pegar o bicho do habitat dele?

,

posta fotos em grupos de aquarismo, vc pode encontrar os links do grupo nos canais de aquarismo no youtube

,

Coloca foto dele pra poder identificar

,

Então, porque pegou???

Maus tratos a animais é crime e é anti-ético.

,

Dá ração

,

.

","
","
Peguei um peixinho pequeno no Lago e não sei a espécie nem de que ele se alimenta o que faço?
"
